transaction_id,customer_id,transaction_date,product_id,product_category,amount,channel,status,is_first_product
T00004113,sdv-id-zVqNmM,2022-07-25,P007,Investment,1770.78,Branch,Cancelled,False
T00004114,sdv-id-YCtURf,2024-12-12,P008,Insurance,786.02,Mobile App,Completed,True
T00004115,sdv-id-YCtURf,2025-01-13,P008,Banking,1771.82,Mobile App,Completed,True
T00004116,sdv-id-YCtURf,2024-05-26,P008,Insurance,905.22,Online,Cancelled,True
T00004117,sdv-id-YCtURf,2023-10-05,P007,Insurance,970.17,Online,Cancelled,False
T00004118,sdv-id-YCtURf,2023-10-12,P012,Insurance,691.37,Online,Completed,False
T00004119,sdv-id-TFkoFv,2025-11-27,P001,Banking,968.34,Online,Cancelled,False
T00004120,sdv-id-TFkoFv,2026-08-08,P006,Investment,1443.77,Mobile App,Completed,False
T00004121,sdv-id-TFkoFv,2026-07-15,P014,Insurance,805.68,Phone,Cancelled,False
T00004122,sdv-id-dIUqDg,2023-12-07,P003,Insurance,5226.5,Online,Pending,True
T00004123,sdv-id-dIUqDg,2024-09-12,P009,Insurance,6064.26,Online,Completed,False
T00004124,sdv-id-dIUqDg,2024-09-13,P007,Investment,481.31,Online,Completed,False
T00004125,sdv-id-dIUqDg,2024-05-25,P001,Investment,4141.0,Branch,Completed,True
T00004126,sdv-id-dIUqDg,2024-09-24,P007,Investment,3980.43,Phone,Completed,True
T00004127,sdv-id-dIUqDg,2024-05-24,P002,Credit,708.51,Online,Completed,False
T00004128,sdv-id-dIUqDg,2024-06-10,P007,Investment,1328.88,Online,Cancelled,False
T00004129,sdv-id-dIUqDg,2025-04-15,P010,Investment,1214.08,Online,Cancelled,True
T00004130,sdv-id-dIUqDg,2024-12-06,P011,Credit,1489.01,Online,Cancelled,True
T00004131,sdv-id-dIUqDg,2025-02-18,P007,Investment,501.62,Branch,Cancelled,False
T00004132,sdv-id-dIUqDg,2025-01-14,P007,Investment,0.01,Phone,Completed,False
T00004133,sdv-id-ZmFKKV,2025-07-26,P010,Banking,269.56,Online,Completed,False
T00004134,sdv-id-ZmFKKV,2024-12-14,P009,Banking,1417.37,Online,Completed,False
T00004135,sdv-id-ZmFKKV,2024-07-13,P015,Insurance,676.63,Mobile App,Completed,False
T00004136,sdv-id-ZmFKKV,2023-12-30,P007,Banking,1648.4,Online,Cancelled,False
T00004137,sdv-id-ZmFKKV,2024-02-13,P013,Banking,370.61,Branch,Completed,True
T00004138,sdv-id-ykgZKH,2023-10-28,P002,Credit,6790.03,Phone,Pending,True
T00004139,sdv-id-ykgZKH,2024-01-09,P007,Investment,2337.39,Mobile App,Completed,True
T00004140,sdv-id-ykgZKH,2024-03-31,P007,Credit,552.5,Online,Completed,True
T00004141,sdv-id-ykgZKH,2023-11-06,P002,Investment,1549.32,Branch,Cancelled,True
T00004142,sdv-id-ykgZKH,2024-04-22,P011,Investment,0.01,Phone,Completed,False
T00004143,sdv-id-ykgZKH,2024-08-14,P007,Investment,403.6,Online,Cancelled,False
T00004144,sdv-id-UcOoUC,2023-07-16,P007,Credit,1061.04,Online,Completed,True
T00004145,sdv-id-UcOoUC,2023-06-20,P007,Banking,663.85,Phone,Completed,True
T00004146,sdv-id-UcOoUC,2022-12-21,P010,Investment,723.26,Online,Completed,True
T00004147,sdv-id-mXpRas,2022-03-24,P014,Banking,1328.88,Phone,Completed,True
T00004148,sdv-id-mXpRas,2022-07-04,P009,Banking,1739.04,Mobile App,Completed,True
T00004149,sdv-id-mXpRas,2023-01-08,P002,Banking,894.44,Branch,Completed,True
T00004150,sdv-id-mXpRas,2022-12-02,P001,Investment,1222.64,Mobile App,Completed,False
T00004151,sdv-id-mXpRas,2022-08-11,P015,Investment,1495.04,Online,Completed,False
T00004152,sdv-id-mXpRas,2022-06-30,P005,Insurance,1156.74,Online,Completed,True
T00004153,sdv-id-mXpRas,2023-05-20,P003,Banking,397.86,Online,Pending,True
T00004154,sdv-id-mXpRas,2023-04-05,P013,Investment,1087.3,Online,Completed,False
T00004155,sdv-id-mXpRas,2023-01-03,P007,Insurance,1154.55,Online,Cancelled,False
T00004156,sdv-id-mXpRas,2023-09-27,P007,Banking,1672.85,Online,Cancelled,False
T00004157,sdv-id-mWzWtW,2025-05-20,P007,Insurance,1372.63,Mobile App,Completed,False
T00004158,sdv-id-YkNpdm,2025-07-07,P013,Investment,756.75,Mobile App,Completed,False
T00004159,sdv-id-YkNpdm,2025-07-11,P002,Banking,1388.66,Mobile App,Completed,True
T00004160,sdv-id-YkNpdm,2025-05-01,P007,Investment,1318.65,Mobile App,Completed,False
T00004161,sdv-id-YkNpdm,2024-11-16,P008,Banking,1024.48,Online,Cancelled,False
T00004162,sdv-id-BNofMJ,2022-06-13,P002,Insurance,1468.75,Online,Completed,True
T00004163,sdv-id-BNofMJ,2024-02-01,P008,Banking,1657.84,Mobile App,Completed,True
T00004164,sdv-id-BNofMJ,2023-12-26,P008,Credit,1352.76,Online,Completed,True
T00004165,sdv-id-BNofMJ,2023-10-05,P007,Banking,961.95,Phone,Cancelled,False
T00004166,sdv-id-BNofMJ,2023-11-26,P008,Investment,1182.21,Branch,Cancelled,True
T00004167,sdv-id-ZTonKh,2024-10-29,P002,Banking,1633.54,Online,Cancelled,False
T00004168,sdv-id-ZTonKh,2024-07-31,P007,Investment,1574.68,Online,Completed,True
T00004169,sdv-id-ZTonKh,2024-07-14,P002,Banking,1416.75,Mobile App,Completed,False
T00004170,sdv-id-yQAZgx,2024-12-07,P014,Banking,1560.41,Mobile App,Completed,False
T00004171,sdv-id-yQAZgx,2026-05-14,P001,Banking,1570.83,Phone,Completed,False
T00004172,sdv-id-yQAZgx,2026-07-26,P012,Credit,1320.37,Phone,Completed,True
T00004173,sdv-id-yQAZgx,2025-10-03,P008,Banking,1182.22,Branch,Completed,True
T00004174,sdv-id-yQAZgx,2024-11-20,P007,Investment,1168.16,Online,Cancelled,False
T00004175,sdv-id-yQAZgx,2024-04-04,P014,Investment,1630.62,Branch,Completed,False
T00004176,sdv-id-yQAZgx,2025-01-26,P001,Insurance,830.22,Online,Completed,False
T00004177,sdv-id-daskuJ,2024-12-03,P001,Insurance,1494.32,Phone,Completed,True
T00004178,sdv-id-MWPLZY,2025-12-01,P015,Investment,492.71,Online,Cancelled,False
T00004179,sdv-id-MWPLZY,2025-09-06,P011,Banking,599.48,Branch,Cancelled,True
T00004180,sdv-id-MWPLZY,2025-05-13,P007,Banking,1464.64,Mobile App,Cancelled,False
T00004181,sdv-id-MWPLZY,2025-08-15,P007,Banking,1322.66,Branch,Cancelled,False
T00004182,sdv-id-MWPLZY,2025-06-26,P007,Investment,768.57,Online,Pending,False
T00004183,sdv-id-MWPLZY,2025-07-01,P007,Investment,875.27,Online,Cancelled,True
T00004184,sdv-id-MWPLZY,2025-04-02,P007,Banking,1292.63,Online,Completed,False
T00004185,sdv-id-MWPLZY,2025-10-08,P007,Investment,715.84,Phone,Pending,True
T00004186,sdv-id-MWPLZY,2026-05-01,P014,Insurance,1267.47,Mobile App,Cancelled,False
T00004187,sdv-id-pbyARW,2023-11-03,P007,Insurance,1086.04,Branch,Pending,True
T00004188,sdv-id-pbyARW,2023-03-14,P001,Banking,0.01,Online,Completed,False
T00004189,sdv-id-pbyARW,2022-07-15,P007,Investment,1391.27,Mobile App,Completed,False
T00004190,sdv-id-pbyARW,2022-07-23,P009,Banking,1446.42,Branch,Cancelled,False
T00004191,sdv-id-pbyARW,2022-05-24,P007,Banking,1979.85,Branch,Completed,True
T00004192,sdv-id-pbyARW,2022-03-18,P007,Banking,536.11,Online,Completed,True
T00004193,sdv-id-pbyARW,2021-11-22,P007,Banking,772.92,Online,Completed,True
T00004194,sdv-id-pbyARW,2021-09-28,P007,Banking,442.07,Phone,Cancelled,True
T00004195,sdv-id-aWIQdJ,2022-12-28,P014,Credit,985.16,Phone,Completed,False
T00004196,sdv-id-aWIQdJ,2021-11-21,P007,Insurance,0.01,Mobile App,Completed,True
T00004197,sdv-id-aWIQdJ,2021-10-07,P001,Credit,1577.08,Online,Completed,False
T00004198,sdv-id-aWIQdJ,2022-10-23,P001,Insurance,624.72,Phone,Completed,False
T00004199,sdv-id-wjFbeU,2025-01-10,P010,Banking,546.87,Branch,Completed,False
T00004200,sdv-id-wjFbeU,2024-04-26,P007,Banking,339.22,Mobile App,Completed,False
T00004201,sdv-id-wjFbeU,2024-08-13,P014,Investment,1107.7,Mobile App,Completed,False
T00004202,sdv-id-gekbgm,2025-09-12,P009,Banking,1898.53,Mobile App,Completed,True
T00004203,sdv-id-gekbgm,2025-07-22,P007,Investment,1735.4,Online,Completed,True
T00004204,sdv-id-gekbgm,2026-05-11,P003,Insurance,1766.15,Branch,Cancelled,False
T00004205,sdv-id-QHCVen,2023-11-24,P002,Insurance,2446.19,Online,Completed,False
T00004206,sdv-id-HKJSpb,2023-08-05,P007,Insurance,295.13,Branch,Completed,True
T00004207,sdv-id-HKJSpb,2024-01-28,P007,Banking,2032.72,Mobile App,Completed,True
T00004208,sdv-id-HKJSpb,2024-02-04,P002,Banking,1340.35,Phone,Completed,False
T00004209,sdv-id-GQzgan,2023-01-02,P014,Insurance,3846.01,Mobile App,Cancelled,True
T00004210,sdv-id-GQzgan,2024-01-20,P007,Banking,1046.46,Mobile App,Completed,True
T00004211,sdv-id-GQzgan,2023-09-07,P008,Insurance,0.01,Mobile App,Completed,False
T00004212,sdv-id-vgZlGh,2023-07-11,P013,Investment,3168.94,Online,Completed,True
T00004213,sdv-id-vgZlGh,2023-01-16,P007,Banking,992.92,Online,Completed,True
T00004214,sdv-id-vgZlGh,2023-01-23,P014,Credit,1615.15,Online,Cancelled,True
T00004215,sdv-id-vgZlGh,2022-03-25,P007,Investment,743.28,Online,Cancelled,True
T00004216,sdv-id-vgZlGh,2021-11-01,P007,Investment,1163.75,Online,Completed,False
T00004217,sdv-id-vgZlGh,2021-05-08,P007,Banking,1017.02,Mobile App,Cancelled,False
T00004218,sdv-id-vgZlGh,2021-01-22,P007,Insurance,778.44,Online,Cancelled,False
T00004219,sdv-id-ESTPwV,2022-02-10,P009,Banking,926.01,Online,Cancelled,True
T00004220,sdv-id-ESTPwV,2023-01-21,P013,Investment,172.54,Online,Completed,True
T00004221,sdv-id-ESTPwV,2023-03-27,P007,Insurance,1770.55,Branch,Cancelled,True
T00004222,sdv-id-ESTPwV,2023-01-09,P002,Banking,979.09,Branch,Completed,True
T00004223,sdv-id-WoiStL,2022-12-31,P007,Investment,2570.9,Online,Completed,True
T00004224,sdv-id-WoiStL,2022-10-18,P007,Banking,1778.99,Online,Completed,False
T00004225,sdv-id-WoiStL,2023-04-09,P007,Investment,1066.64,Branch,Completed,False
T00004226,sdv-id-WoiStL,2023-10-06,P010,Banking,1050.37,Branch,Completed,True
T00004227,sdv-id-WoiStL,2024-03-28,P001,Banking,1272.23,Online,Pending,False
T00004228,sdv-id-WoiStL,2023-09-07,P002,Banking,1328.8,Online,Completed,True
T00004229,sdv-id-WoiStL,2023-08-10,P007,Investment,1108.59,Online,Completed,True
T00004230,sdv-id-WoiStL,2023-11-17,P007,Investment,751.94,Mobile App,Cancelled,True
T00004231,sdv-id-XaiqZs,2024-12-25,P007,Banking,417.46,Mobile App,Completed,True
T00004232,sdv-id-XaiqZs,2025-06-19,P002,Banking,302.85,Mobile App,Completed,True
T00004233,sdv-id-XaiqZs,2025-02-06,P001,Investment,1451.47,Mobile App,Completed,False
T00004234,sdv-id-XaiqZs,2025-11-28,P007,Investment,1675.94,Branch,Completed,True
T00004235,sdv-id-XaiqZs,2026-03-31,P001,Banking,1503.28,Online,Cancelled,True
T00004236,sdv-id-yyfDuf,2023-02-10,P008,Banking,1037.37,Branch,Completed,True
T00004237,sdv-id-yyfDuf,2022-12-10,P005,Insurance,1863.13,Mobile App,Completed,False
T00004238,sdv-id-yyfDuf,2023-01-03,P002,Banking,1643.86,Online,Completed,True
T00004239,sdv-id-yyfDuf,2023-05-26,P005,Insurance,1442.5,Mobile App,Cancelled,False
T00004240,sdv-id-vLpGyi,2025-05-24,P007,Banking,331.37,Branch,Completed,True
T00004241,sdv-id-vLpGyi,2024-07-24,P008,Banking,2206.76,Mobile App,Completed,True
T00004242,sdv-id-ZbiqGa,2025-01-02,P008,Banking,890.59,Online,Completed,False
T00004243,sdv-id-ZbiqGa,2025-05-09,P014,Banking,1290.9,Online,Cancelled,False
T00004244,sdv-id-ZbiqGa,2025-04-03,P007,Investment,1504.23,Branch,Completed,False
T00004245,sdv-id-ZbiqGa,2025-03-07,P001,Investment,1040.8,Online,Cancelled,False
T00004246,sdv-id-ZbiqGa,2025-05-03,P002,Credit,1219.13,Phone,Cancelled,True
T00004247,sdv-id-ZbiqGa,2025-01-10,P007,Insurance,1200.21,Branch,Completed,False
T00004248,sdv-id-ZbiqGa,2025-02-14,P007,Insurance,1094.68,Branch,Completed,False
T00004249,sdv-id-ZbiqGa,2025-08-18,P008,Insurance,1021.47,Online,Completed,False
T00004250,sdv-id-ZbiqGa,2025-09-03,P007,Investment,694.39,Mobile App,Cancelled,False
T00004251,sdv-id-bSXnQg,2024-01-09,P009,Insurance,3060.5,Online,Completed,True
T00004252,sdv-id-bSXnQg,2024-06-22,P008,Banking,2133.7,Branch,Cancelled,True
T00004253,sdv-id-bSXnQg,2023-05-30,P002,Banking,974.09,Online,Completed,True
T00004254,sdv-id-bSXnQg,2023-09-12,P014,Investment,804.56,Mobile App,Completed,False
T00004255,sdv-id-vqpLmL,2023-06-01,P005,Banking,1519.97,Online,Cancelled,False
T00004256,sdv-id-vqpLmL,2023-04-26,P008,Investment,1123.69,Mobile App,Completed,True
T00004257,sdv-id-vqpLmL,2023-09-27,P014,Banking,375.42,Online,Completed,True
T00004258,sdv-id-eUriVf,2024-11-25,P002,Investment,0.01,Branch,Cancelled,True
T00004259,sdv-id-eUriVf,2025-01-17,P002,Insurance,1055.26,Branch,Cancelled,True
T00004260,sdv-id-eUriVf,2025-03-31,P014,Investment,1295.25,Online,Completed,False
T00004261,sdv-id-eUriVf,2025-07-16,P001,Investment,899.34,Mobile App,Pending,False
T00004262,sdv-id-efVhiq,2023-06-08,P009,Credit,0.01,Mobile App,Completed,False
T00004263,sdv-id-efVhiq,2023-12-13,P007,Insurance,2055.63,Branch,Completed,False
T00004264,sdv-id-efVhiq,2023-06-29,P013,Banking,2401.61,Online,Completed,True
T00004265,sdv-id-efVhiq,2023-04-25,P007,Investment,1371.5,Online,Completed,True
T00004266,sdv-id-efVhiq,2023-01-17,P007,Investment,1301.04,Branch,Cancelled,False
T00004267,sdv-id-efVhiq,2022-12-27,P008,Insurance,1380.6,Online,Cancelled,False
T00004268,sdv-id-efVhiq,2022-10-30,P007,Investment,1921.4,Mobile App,Cancelled,True
T00004269,sdv-id-efVhiq,2023-08-07,P007,Banking,1062.99,Online,Completed,False
T00004270,sdv-id-efVhiq,2023-12-08,P007,Investment,1184.86,Online,Completed,True
T00004271,sdv-id-efVhiq,2023-10-29,P007,Investment,1322.02,Branch,Cancelled,False
T00004272,sdv-id-fewUMQ,2025-05-05,P001,Credit,1072.7,Online,Completed,True
T00004273,sdv-id-spAviw,2022-05-09,P009,Banking,0.01,Mobile App,Cancelled,True
T00004274,sdv-id-spAviw,2022-07-20,P009,Insurance,173.85,Phone,Completed,False
T00004275,sdv-id-spAviw,2022-02-11,P014,Insurance,4166.95,Mobile App,Completed,True
T00004276,sdv-id-spAviw,2022-03-15,P012,Banking,2831.26,Online,Cancelled,True
T00004277,sdv-id-spAviw,2023-01-12,P014,Insurance,1999.12,Phone,Cancelled,False
T00004278,sdv-id-spAviw,2023-05-31,P007,Banking,1683.04,Branch,Completed,True
T00004279,sdv-id-spAviw,2023-03-06,P007,Banking,1725.53,Online,Completed,True
T00004280,sdv-id-spAviw,2023-06-02,P007,Investment,918.93,Online,Cancelled,True
T00004281,sdv-id-spAviw,2023-03-03,P007,Investment,1126.14,Online,Completed,False
T00004282,sdv-id-ZVBxCR,2025-01-15,P007,Banking,4195.31,Online,Completed,True
T00004283,sdv-id-ZVBxCR,2024-05-17,P007,Banking,358.17,Online,Completed,False
T00004284,sdv-id-ZVBxCR,2024-12-24,P008,Banking,1577.61,Online,Completed,True
T00004285,sdv-id-ZVBxCR,2025-03-29,P007,Investment,919.68,Online,Completed,True
T00004286,sdv-id-ZVBxCR,2025-05-26,P007,Investment,1487.46,Online,Cancelled,False
T00004287,sdv-id-ZVBxCR,2026-01-08,P009,Investment,1234.76,Branch,Completed,False
T00004288,sdv-id-ZVBxCR,2026-05-23,P007,Investment,1454.93,Online,Cancelled,False
T00004289,sdv-id-ZVBxCR,2026-03-23,P010,Banking,1452.88,Online,Completed,False
T00004290,sdv-id-ZVBxCR,2026-06-20,P007,Banking,182.05,Online,Completed,False
T00004291,sdv-id-LrkjoW,2025-04-29,P008,Credit,2216.18,Phone,Pending,True
T00004292,sdv-id-NcvASW,2023-03-17,P013,Insurance,2325.51,Mobile App,Completed,True
T00004293,sdv-id-NcvASW,2023-07-15,P011,Investment,807.86,Online,Completed,True
T00004294,sdv-id-KXVKYU,2023-03-17,P005,Banking,1328.88,Branch,Pending,True
T00004295,sdv-id-KXVKYU,2023-05-03,P003,Credit,0.01,Online,Completed,True
T00004296,sdv-id-KXVKYU,2022-12-06,P007,Credit,0.01,Online,Completed,True
T00004297,sdv-id-KXVKYU,2023-05-27,P008,Banking,3619.02,Mobile App,Completed,True
T00004298,sdv-id-KXVKYU,2023-05-24,P007,Insurance,373.02,Online,Cancelled,False
T00004299,sdv-id-KXVKYU,2023-10-22,P007,Investment,112.62,Online,Cancelled,False
T00004300,sdv-id-KXVKYU,2023-07-25,P014,Investment,867.04,Online,Completed,False
T00004301,sdv-id-KXVKYU,2024-02-17,P007,Banking,2974.93,Online,Completed,False
T00004302,sdv-id-vthVpX,2023-02-25,P008,Insurance,0.01,Branch,Completed,True
T00004303,sdv-id-vthVpX,2023-08-21,P010,Banking,47.45,Mobile App,Cancelled,True
T00004304,sdv-id-vthVpX,2023-08-03,P007,Credit,1039.84,Online,Completed,True
T00004305,sdv-id-vthVpX,2023-11-24,P014,Investment,1648.14,Online,Completed,False
T00004306,sdv-id-vthVpX,2023-08-02,P007,Insurance,1328.88,Online,Completed,False
T00004307,sdv-id-vthVpX,2023-06-28,P013,Insurance,1573.78,Online,Completed,True
T00004308,sdv-id-vthVpX,2024-06-12,P003,Credit,517.91,Online,Cancelled,False
T00004309,sdv-id-vthVpX,2025-02-26,P010,Investment,1328.88,Branch,Pending,False
T00004310,sdv-id-keTpoN,2024-04-28,P007,Banking,1626.9,Online,Completed,True
T00004311,sdv-id-keTpoN,2024-04-05,P014,Banking,538.1,Online,Completed,True
T00004312,sdv-id-AHsrHE,2023-03-25,P003,Credit,1860.88,Branch,Completed,True
T00004313,sdv-id-AHsrHE,2022-09-13,P005,Investment,1328.88,Branch,Cancelled,True
T00004314,sdv-id-AHsrHE,2023-07-08,P013,Investment,1328.88,Online,Completed,False
T00004315,sdv-id-AHsrHE,2023-11-07,P006,Investment,3038.24,Online,Completed,True
T00004316,sdv-id-AHsrHE,2024-06-08,P001,Investment,5629.22,Phone,Completed,False
T00004317,sdv-id-AHsrHE,2024-06-29,P014,Insurance,463.52,Online,Cancelled,True
T00004318,sdv-id-AHsrHE,2024-05-17,P007,Investment,344.52,Online,Completed,True
T00004319,sdv-id-OxkHFt,2024-09-05,P014,Banking,0.01,Branch,Completed,True
T00004320,sdv-id-OxkHFt,2024-03-04,P008,Investment,1232.46,Mobile App,Pending,False
T00004321,sdv-id-OxkHFt,2024-01-13,P014,Banking,2413.15,Online,Completed,False
T00004322,sdv-id-OxkHFt,2024-04-05,P007,Banking,866.81,Branch,Completed,False
T00004323,sdv-id-OxkHFt,2024-04-14,P007,Investment,980.09,Online,Completed,False
T00004324,sdv-id-OxkHFt,2024-08-10,P009,Credit,958.24,Phone,Completed,True
T00004325,sdv-id-xkApuS,2025-07-09,P001,Investment,1134.52,Phone,Completed,True
T00004326,sdv-id-xkApuS,2024-06-07,P008,Insurance,1386.9,Online,Cancelled,True
T00004327,sdv-id-xkApuS,2024-05-31,P011,Insurance,1701.36,Online,Completed,True
T00004328,sdv-id-xkApuS,2024-08-30,P007,Credit,1253.16,Online,Pending,False
T00004329,sdv-id-cngUPD,2025-12-25,P002,Credit,1328.88,Online,Pending,True
T00004330,sdv-id-cngUPD,2025-07-05,P006,Investment,945.1,Online,Completed,True
T00004331,sdv-id-yUgqjw,2024-07-12,P008,Banking,500.95,Branch,Completed,True
T00004332,sdv-id-yUgqjw,2024-09-08,P014,Banking,2313.54,Online,Completed,True
T00004333,sdv-id-yUgqjw,2023-07-25,P007,Investment,937.46,Online,Completed,True
T00004334,sdv-id-giSZPj,2022-01-29,P001,Insurance,2252.25,Mobile App,Cancelled,False
T00004335,sdv-id-giSZPj,2022-11-13,P008,Insurance,0.01,Mobile App,Pending,True
T00004336,sdv-id-giSZPj,2022-09-23,P002,Insurance,1899.52,Online,Completed,False
T00004337,sdv-id-giSZPj,2022-01-26,P001,Banking,788.53,Mobile App,Cancelled,True
T00004338,sdv-id-giSZPj,2022-05-06,P011,Banking,2226.2,Online,Completed,True
T00004339,sdv-id-giSZPj,2021-12-20,P010,Banking,901.44,Online,Cancelled,True
T00004340,sdv-id-OBLEPS,2024-12-11,P014,Insurance,2310.64,Branch,Pending,True
T00004341,sdv-id-nvAGem,2025-01-24,P009,Banking,3715.26,Online,Completed,False
T00004342,sdv-id-nvAGem,2026-04-19,P013,Banking,1328.88,Online,Completed,True
T00004343,sdv-id-nvAGem,2026-10-29,P009,Investment,2457.01,Online,Cancelled,False
T00004344,sdv-id-nvAGem,2027-03-04,P007,Investment,0.01,Online,Cancelled,False
T00004345,sdv-id-nvAGem,2027-06-15,P006,Investment,1370.43,Online,Completed,False
T00004346,sdv-id-nvAGem,2027-04-24,P007,Investment,2655.51,Online,Completed,False
T00004347,sdv-id-nvAGem,2027-07-21,P010,Investment,1472.29,Online,Completed,True
T00004348,sdv-id-nvAGem,2027-11-05,P010,Investment,2434.87,Online,Cancelled,False
T00004349,sdv-id-nvAGem,2027-11-19,P007,Investment,1487.31,Online,Cancelled,False
T00004350,sdv-id-nvAGem,2028-04-24,P007,Investment,2167.26,Online,Cancelled,False
T00004351,sdv-id-nvAGem,2028-09-06,P008,Investment,1093.29,Mobile App,Cancelled,False
T00004352,sdv-id-LXfZdG,2022-11-22,P014,Credit,369.68,Online,Completed,True
T00004353,sdv-id-LXfZdG,2022-02-03,P001,Investment,1107.19,Mobile App,Cancelled,True
T00004354,sdv-id-LXfZdG,2021-05-06,P012,Banking,1369.7,Phone,Completed,True
T00004355,sdv-id-LXfZdG,2021-03-25,P002,Investment,1053.91,Branch,Cancelled,True
T00004356,sdv-id-LXfZdG,2022-02-23,P011,Investment,1048.99,Branch,Completed,False
T00004357,sdv-id-LXfZdG,2022-03-29,P002,Insurance,1290.22,Online,Completed,False
T00004358,sdv-id-LXfZdG,2022-04-02,P007,Banking,1068.93,Mobile App,Completed,False
T00004359,sdv-id-LXfZdG,2022-08-14,P007,Investment,1131.93,Phone,Cancelled,False
T00004360,sdv-id-olJMac,2023-12-16,P001,Banking,979.31,Branch,Completed,True
T00004361,sdv-id-dGbGru,2022-12-30,P001,Banking,921.86,Mobile App,Completed,False
T00004362,sdv-id-dGbGru,2023-04-19,P008,Banking,0.01,Online,Completed,True
T00004363,sdv-id-dGbGru,2022-11-09,P010,Banking,855.23,Online,Cancelled,True
T00004364,sdv-id-dGbGru,2022-10-18,P012,Investment,1545.48,Branch,Cancelled,True
T00004365,sdv-id-dGbGru,2022-09-19,P007,Insurance,1032.56,Online,Cancelled,True
T00004366,sdv-id-VEdXTd,2025-08-21,P008,Credit,0.01,Online,Completed,True
T00004367,sdv-id-VEdXTd,2025-10-26,P014,Banking,106.94,Online,Completed,True
T00004368,sdv-id-VEdXTd,2025-02-28,P014,Banking,1598.01,Mobile App,Completed,True
T00004369,sdv-id-eUriVf,2023-01-02,P010,Banking,1328.88,Mobile App,Completed,True
T00004370,sdv-id-eUriVf,2023-07-09,P007,Credit,1980.02,Online,Completed,True
T00004371,sdv-id-eUriVf,2024-06-05,P007,Banking,1347.12,Online,Completed,True
T00004372,sdv-id-eUriVf,2024-08-25,P007,Banking,1389.73,Mobile App,Cancelled,False
T00004373,sdv-id-BNofMJ,2024-12-19,P007,Banking,1103.86,Mobile App,Completed,True
T00004374,sdv-id-BNofMJ,2025-08-16,P002,Credit,1584.66,Phone,Completed,True
T00004375,sdv-id-BNofMJ,2025-05-30,P002,Banking,1260.75,Online,Completed,True
T00004376,sdv-id-BNofMJ,2025-05-17,P007,Banking,1271.71,Branch,Completed,True
T00004377,sdv-id-BNofMJ,2025-07-08,P002,Credit,1003.03,Online,Completed,False
T00004378,sdv-id-BNofMJ,2026-05-01,P007,Investment,822.27,Mobile App,Cancelled,False
T00004379,sdv-id-BNofMJ,2027-03-16,P013,Insurance,1173.76,Online,Cancelled,False
T00004380,sdv-id-BNofMJ,2027-02-07,P007,Investment,860.24,Online,Pending,False
T00004381,sdv-id-BNofMJ,2027-06-02,P001,Banking,929.13,Online,Completed,False
T00004382,sdv-id-chsMQa,2024-04-20,P010,Banking,2115.05,Mobile App,Pending,False
T00004383,sdv-id-chsMQa,2023-12-16,P013,Banking,1115.38,Online,Cancelled,True
T00004384,sdv-id-chsMQa,2024-02-20,P003,Insurance,837.62,Branch,Completed,False
T00004385,sdv-id-chsMQa,2024-02-05,P010,Insurance,570.09,Branch,Completed,False
T00004386,sdv-id-chsMQa,2023-08-19,P015,Investment,1455.19,Mobile App,Completed,False
T00004387,sdv-id-chsMQa,2023-05-28,P007,Banking,2095.35,Online,Cancelled,False
T00004388,sdv-id-chsMQa,2023-12-29,P007,Banking,1442.64,Mobile App,Completed,False
T00004389,sdv-id-HyzjjY,2025-12-17,P013,Banking,1258.19,Online,Completed,False
T00004390,sdv-id-HyzjjY,2025-12-16,P002,Insurance,2063.64,Online,Completed,False
T00004391,sdv-id-HyzjjY,2025-07-31,P007,Investment,1180.29,Mobile App,Pending,True
T00004392,sdv-id-HyzjjY,2025-07-01,P007,Investment,1639.51,Branch,Cancelled,False
T00004393,sdv-id-NQyMTj,2024-12-28,P010,Banking,1328.88,Branch,Completed,True
T00004394,sdv-id-LrkjoW,2025-08-01,P003,Insurance,2809.97,Online,Completed,True
T00004395,sdv-id-LrkjoW,2025-05-22,P014,Banking,1222.91,Mobile App,Completed,True
T00004396,sdv-id-LrkjoW,2024-07-16,P007,Banking,1031.56,Online,Pending,True
T00004397,sdv-id-LrkjoW,2024-07-19,P014,Investment,1341.26,Phone,Cancelled,True
T00004398,sdv-id-LrkjoW,2024-03-04,P007,Investment,1025.2,Mobile App,Completed,False
T00004399,sdv-id-LrkjoW,2023-12-07,P003,Investment,836.33,Online,Completed,False
T00004400,sdv-id-LrkjoW,2024-02-08,P007,Banking,725.44,Mobile App,Cancelled,False
T00004401,sdv-id-zIPShp,2024-04-26,P008,Insurance,380.92,Branch,Cancelled,True
T00004402,sdv-id-zIPShp,2024-02-03,P002,Insurance,540.57,Online,Completed,True
T00004403,sdv-id-zIPShp,2023-10-06,P002,Insurance,828.7,Branch,Completed,False
T00004404,sdv-id-OocYNI,2022-01-21,P002,Banking,2482.28,Online,Completed,True
T00004405,sdv-id-OocYNI,2022-11-03,P007,Banking,1816.32,Branch,Completed,True
T00004406,sdv-id-OocYNI,2023-02-24,P010,Banking,1141.55,Online,Cancelled,False
T00004407,sdv-id-OocYNI,2023-09-29,P007,Credit,1544.23,Online,Cancelled,False
T00004408,sdv-id-OocYNI,2023-07-29,P007,Investment,1025.66,Mobile App,Cancelled,False
