transaction_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product,customer_id
T07850000,P001,Banking,14.0,2022-05-08,Branch,Completed,True,sdv-id-wRmxZQ
T07850001,P002,Banking,26.94,2025-07-17,Branch,Completed,True,sdv-id-wRmxZQ
T07850002,P006,Credit,41.27,2024-08-31,Branch,Pending,True,sdv-id-wRmxZQ
T07850003,P006,Credit,250.95,2025-11-04,Online,Completed,True,sdv-id-wRmxZQ
T07850004,P003,Credit,473.05,2022-04-07,Branch,Pending,False,sdv-id-wRmxZQ
T07860000,P004,Credit,70.36,2022-01-01,Mobile App,Completed,True,sdv-id-EYhPHD
T07860001,P012,Investment,925.67,2025-11-15,Branch,Pending,True,sdv-id-EYhPHD
T07860002,P008,Insurance,103.71,2025-11-15,Branch,Pending,False,sdv-id-EYhPHD
T07860003,P002,Banking,433.6,2025-11-06,Online,Pending,False,sdv-id-EYhPHD
T07860004,P013,Banking,4767.49,2025-08-15,Branch,Completed,True,sdv-id-EYhPHD
T07860005,P002,Banking,7.79,2022-06-14,Online,Completed,False,sdv-id-EYhPHD
T07860006,P008,Insurance,32.51,2022-05-25,Branch,Completed,False,sdv-id-EYhPHD
T07860007,P008,Insurance,93.61,2025-10-29,Phone,Completed,True,sdv-id-EYhPHD
T07860008,P013,Banking,1810.7,2025-11-08,Branch,Cancelled,True,sdv-id-EYhPHD
T07870000,P001,Banking,29.42,2022-05-01,Branch,Completed,True,sdv-id-irnhzg
T07870001,P013,Banking,1022.72,2025-10-08,Branch,Pending,False,sdv-id-irnhzg
T07870002,P008,Insurance,146.26,2025-09-12,Branch,Completed,True,sdv-id-irnhzg
T07870003,P002,Banking,186.58,2022-06-11,Online,Pending,False,sdv-id-irnhzg
T07870004,P009,Insurance,146.48,2022-09-17,Online,Pending,True,sdv-id-irnhzg
T07870005,P002,Banking,0.06,2025-09-17,Online,Pending,False,sdv-id-irnhzg
T07870006,P014,Banking,2263.51,2022-05-12,Online,Pending,False,sdv-id-irnhzg
T07870007,P014,Banking,5846.79,2022-06-22,Online,Completed,True,sdv-id-irnhzg
T07880000,P012,Investment,1036.77,2025-10-10,Mobile App,Pending,False,sdv-id-xoVbjR
T07880001,P001,Banking,0.06,2025-10-17,Online,Completed,False,sdv-id-xoVbjR
T07880002,P011,Investment,1841.61,2022-01-17,Branch,Completed,True,sdv-id-xoVbjR
T07880003,P001,Banking,452.03,2022-01-01,Online,Pending,True,sdv-id-xoVbjR
T07890000,P008,Insurance,38.14,2022-02-05,Online,Completed,False,sdv-id-WteXsm
T07890001,P010,Insurance,107.67,2023-01-26,Online,Pending,True,sdv-id-WteXsm
T07900000,P009,Insurance,136.29,2022-09-06,Branch,Pending,True,sdv-id-EAePZm
T07910000,P013,Banking,729.59,2024-12-04,Online,Pending,False,sdv-id-JpXMke
T07910001,P001,Banking,0.06,2025-10-23,Online,Cancelled,False,sdv-id-JpXMke
T07910002,P014,Banking,458.01,2022-01-17,Branch,Completed,True,sdv-id-JpXMke
T07910003,P001,Banking,4.59,2025-06-18,Online,Completed,False,sdv-id-JpXMke
T07920000,P013,Banking,560.06,2025-08-26,Branch,Completed,True,sdv-id-fiyCPv
T07920001,P012,Investment,2180.3,2024-02-17,Branch,Pending,True,sdv-id-fiyCPv
T07930000,P001,Banking,13.65,2025-07-21,Branch,Cancelled,False,sdv-id-aszsUc
T07930001,P009,Insurance,243.94,2025-10-01,Online,Completed,True,sdv-id-aszsUc
T07940000,P013,Banking,954.68,2025-10-31,Online,Completed,True,sdv-id-RuvZNS
T07950000,P001,Banking,55.04,2022-03-08,Branch,Cancelled,True,sdv-id-HeCiUr
T07960000,P011,Investment,99.95,2025-09-11,Branch,Completed,True,sdv-id-FSnSsM
T07960001,P013,Banking,1073.15,2025-12-21,Branch,Completed,True,sdv-id-FSnSsM
T07960002,P014,Banking,2382.3,2025-04-28,Branch,Cancelled,True,sdv-id-FSnSsM
T07960003,P008,Insurance,123.12,2025-08-16,Online,Completed,True,sdv-id-FSnSsM
T07970000,P009,Insurance,1855.01,2025-04-24,Branch,Cancelled,True,sdv-id-yWsSIR
T07980000,P002,Banking,28.58,2025-08-28,Branch,Completed,True,sdv-id-OogvsD
T07980001,P012,Investment,1130.06,2022-04-27,Online,Completed,True,sdv-id-OogvsD
T07980002,P001,Banking,34.94,2025-12-31,Branch,Cancelled,False,sdv-id-OogvsD
T07990000,P002,Banking,567.1,2022-04-23,Online,Pending,False,sdv-id-XexEsF
T07990001,P009,Insurance,123.75,2025-09-29,Online,Pending,True,sdv-id-XexEsF
T07990002,P001,Banking,0.06,2024-08-07,Online,Cancelled,False,sdv-id-XexEsF
T07990003,P010,Insurance,53.48,2025-10-12,Mobile App,Completed,False,sdv-id-XexEsF
T07990004,P014,Banking,1747.57,2025-09-07,Online,Pending,True,sdv-id-XexEsF
T07990005,P006,Credit,59.99,2022-01-02,Branch,Pending,True,sdv-id-XexEsF
T07990006,P010,Insurance,178.26,2025-09-29,Branch,Completed,True,sdv-id-XexEsF
T07990007,P015,Investment,0.06,2022-03-25,Online,Completed,False,sdv-id-XexEsF
T08000000,P005,Credit,7080.57,2022-07-13,Branch,Completed,True,sdv-id-nZGYFB
T08000001,P005,Credit,101.83,2022-02-21,Online,Completed,True,sdv-id-nZGYFB
T08000002,P013,Banking,4894.87,2024-11-05,Branch,Completed,True,sdv-id-nZGYFB
T08000003,P011,Investment,843.65,2022-03-30,Branch,Completed,True,sdv-id-nZGYFB
T08010000,P014,Banking,4996.75,2024-10-02,Branch,Pending,True,sdv-id-hphaJK
T08010001,P005,Credit,278.24,2022-05-23,Online,Cancelled,True,sdv-id-hphaJK
T08010002,P001,Banking,23.56,2025-05-18,Online,Cancelled,False,sdv-id-hphaJK
T08010003,P003,Credit,566.21,2025-10-24,Phone,Cancelled,True,sdv-id-hphaJK
T08020000,P011,Investment,58.15,2025-11-13,Branch,Pending,True,sdv-id-MKAAbs
T08020001,P006,Credit,1934.02,2022-06-03,Online,Completed,True,sdv-id-MKAAbs
T08030000,P002,Banking,17.82,2025-07-27,Branch,Completed,False,sdv-id-qtuxnT
T08030001,P002,Banking,201.25,2025-10-09,Branch,Completed,False,sdv-id-qtuxnT
T08030002,P008,Insurance,6.35,2025-08-25,Branch,Pending,True,sdv-id-qtuxnT
T08030003,P008,Insurance,57.64,2025-08-19,Branch,Completed,True,sdv-id-qtuxnT
T08030004,P010,Insurance,113.43,2025-09-09,Mobile App,Completed,True,sdv-id-qtuxnT
T08030005,P010,Insurance,195.94,2025-03-11,Branch,Completed,True,sdv-id-qtuxnT
T08040000,P001,Banking,2.31,2025-10-01,Online,Pending,False,sdv-id-yvSbbi
T08040001,P001,Banking,263.46,2022-05-27,Online,Pending,False,sdv-id-yvSbbi
T08040002,P002,Banking,574.24,2025-12-11,Branch,Pending,False,sdv-id-yvSbbi
T08050000,P008,Insurance,55.51,2022-10-03,Branch,Completed,False,sdv-id-jHNiix
T08050001,P011,Investment,181.35,2022-05-28,Online,Completed,True,sdv-id-jHNiix
T08050002,P001,Banking,67.0,2025-09-12,Online,Pending,False,sdv-id-jHNiix
T08050003,P010,Insurance,194.06,2025-08-23,Branch,Completed,True,sdv-id-jHNiix
T08060000,P011,Investment,8182.3,2025-09-18,Branch,Pending,True,sdv-id-uDXKNt
T08060001,P006,Credit,12354.63,2025-10-31,Online,Completed,True,sdv-id-uDXKNt
T08060002,P014,Banking,657.94,2025-09-18,Branch,Completed,True,sdv-id-uDXKNt
T08070000,P014,Banking,1734.37,2024-03-03,Phone,Pending,True,sdv-id-aHbBuO
T08070001,P013,Banking,4817.61,2025-10-06,Branch,Cancelled,True,sdv-id-aHbBuO
T08070002,P011,Investment,10163.26,2024-10-11,Phone,Completed,True,sdv-id-aHbBuO
T08070003,P012,Investment,3909.71,2024-07-22,Branch,Completed,True,sdv-id-aHbBuO
T08070004,P010,Insurance,191.46,2025-10-28,Phone,Completed,True,sdv-id-aHbBuO
T08070005,P013,Banking,1233.38,2025-11-10,Online,Completed,False,sdv-id-aHbBuO
T08070006,P002,Banking,7.34,2025-09-08,Online,Completed,False,sdv-id-aHbBuO
T08070007,P014,Banking,927.57,2025-08-23,Branch,Pending,False,sdv-id-aHbBuO
T08080000,P003,Credit,486.52,2025-08-19,Branch,Completed,True,sdv-id-MIxygh
T08080001,P014,Banking,1581.86,2022-07-22,Branch,Completed,True,sdv-id-MIxygh
T08080002,P003,Credit,2366.53,2022-05-17,Branch,Completed,True,sdv-id-MIxygh
T08080003,P014,Banking,1118.31,2022-04-13,Online,Pending,True,sdv-id-MIxygh
T08080004,P014,Banking,5220.11,2022-02-10,Branch,Completed,True,sdv-id-MIxygh
T08090000,P008,Insurance,45.04,2025-10-05,Online,Pending,False,sdv-id-tAlMmY
T08090001,P002,Banking,0.06,2022-02-25,Online,Pending,False,sdv-id-tAlMmY
T08090002,P001,Banking,37.48,2022-10-16,Online,Completed,True,sdv-id-tAlMmY
T08100000,P010,Insurance,161.29,2025-12-19,Mobile App,Completed,True,sdv-id-VfKhXL
T08100001,P014,Banking,2198.45,2022-05-02,Online,Cancelled,True,sdv-id-VfKhXL
T08110000,P002,Banking,0.06,2024-10-05,Online,Pending,False,sdv-id-eLHvOa
T08110001,P008,Insurance,211.85,2025-12-22,Online,Completed,True,sdv-id-eLHvOa
T08110002,P005,Credit,107.88,2025-10-16,Branch,Completed,True,sdv-id-eLHvOa
T08120000,P001,Banking,9.12,2025-10-10,Online,Pending,False,sdv-id-Ryvcdh
T08120001,P015,Investment,0.06,2022-01-01,Mobile App,Completed,True,sdv-id-Ryvcdh
T08120002,P014,Banking,2248.72,2022-07-18,Online,Completed,True,sdv-id-Ryvcdh
T08130000,P001,Banking,31.17,2024-04-20,Online,Pending,False,sdv-id-fwHQiy
T08130001,P002,Banking,24.6,2022-07-20,Branch,Cancelled,True,sdv-id-fwHQiy
T08130002,P009,Insurance,100.94,2025-12-05,Online,Pending,True,sdv-id-fwHQiy
T08130003,P001,Banking,3.57,2022-01-01,Online,Completed,False,sdv-id-fwHQiy
T08140000,P002,Banking,484.48,2025-09-04,Branch,Pending,False,sdv-id-dmXgUc
T08140001,P013,Banking,4200.51,2025-11-13,Phone,Pending,True,sdv-id-dmXgUc
T08140002,P009,Insurance,1992.46,2022-05-01,Online,Completed,False,sdv-id-dmXgUc
T08150000,P008,Insurance,37.46,2025-11-18,Online,Pending,False,sdv-id-wZHnJM
T08150001,P008,Insurance,67.49,2025-04-07,Branch,Completed,True,sdv-id-wZHnJM
T08150002,P003,Credit,2264.79,2022-05-25,Branch,Completed,True,sdv-id-wZHnJM
T08160000,P010,Insurance,103.63,2022-01-01,Branch,Pending,True,sdv-id-wBWWIC
T08160001,P013,Banking,881.21,2025-12-30,Online,Completed,True,sdv-id-wBWWIC
T08160002,P003,Credit,36.56,2022-01-12,Branch,Cancelled,True,sdv-id-wBWWIC
T08160003,P015,Investment,0.06,2025-10-17,Online,Completed,False,sdv-id-wBWWIC
T08160004,P013,Banking,751.83,2022-03-11,Branch,Completed,True,sdv-id-wBWWIC
T08170000,P014,Banking,1947.42,2025-12-31,Branch,Completed,True,sdv-id-NcvASW
T08170001,P008,Insurance,83.61,2025-11-16,Online,Pending,False,sdv-id-NcvASW
T08180000,P013,Banking,1022.5,2025-09-29,Online,Completed,True,sdv-id-WKuYzr
T08180001,P008,Insurance,65.01,2023-02-24,Branch,Completed,True,sdv-id-WKuYzr
T08180002,P013,Banking,4669.99,2025-11-05,Branch,Completed,True,sdv-id-WKuYzr
T08180003,P009,Insurance,63.45,2025-09-09,Branch,Pending,True,sdv-id-WKuYzr
T08190000,P009,Insurance,57.96,2022-11-27,Online,Pending,True,sdv-id-qKrpQS
T08190001,P002,Banking,3.45,2025-07-09,Online,Cancelled,False,sdv-id-qKrpQS
T08190002,P001,Banking,0.06,2022-01-01,Online,Completed,False,sdv-id-qKrpQS
T08190003,P010,Insurance,964.1,2025-10-14,Online,Completed,True,sdv-id-qKrpQS
T08190004,P008,Insurance,76.25,2025-09-10,Branch,Completed,True,sdv-id-qKrpQS
T08190005,P002,Banking,343.56,2025-10-10,Online,Completed,False,sdv-id-qKrpQS
T08200000,P003,Credit,725.2,2025-05-18,Branch,Completed,False,sdv-id-HQggrk
T08200001,P002,Banking,20.36,2024-05-07,Branch,Pending,True,sdv-id-HQggrk
T08200002,P001,Banking,18.81,2022-03-27,Branch,Pending,False,sdv-id-HQggrk
T08210000,P005,Credit,656.82,2025-09-01,Branch,Completed,True,sdv-id-FrInSE
T08210001,P012,Investment,2217.12,2025-06-08,Online,Completed,True,sdv-id-FrInSE
T08210002,P001,Banking,267.66,2022-02-22,Online,Completed,False,sdv-id-FrInSE
T08210003,P013,Banking,927.19,2025-12-31,Branch,Pending,True,sdv-id-FrInSE
T08210004,P014,Banking,1793.46,2022-02-20,Branch,Completed,True,sdv-id-FrInSE
T08210005,P001,Banking,9.18,2022-02-21,Online,Pending,True,sdv-id-FrInSE
T08220000,P001,Banking,0.06,2022-01-10,Online,Completed,False,sdv-id-FqmeAs
T08220001,P002,Banking,29.4,2025-11-06,Branch,Pending,False,sdv-id-FqmeAs
T08220002,P009,Insurance,110.98,2022-12-31,Online,Pending,True,sdv-id-FqmeAs
T08220003,P013,Banking,5416.27,2025-12-23,Online,Pending,True,sdv-id-FqmeAs
T08230000,P012,Investment,1869.82,2025-05-21,Branch,Cancelled,True,sdv-id-BfILUk
T08230001,P002,Banking,20.57,2025-06-27,Branch,Completed,False,sdv-id-BfILUk
T08230002,P010,Insurance,58.34,2025-09-13,Branch,Completed,True,sdv-id-BfILUk
T08240000,P002,Banking,0.06,2022-06-15,Online,Completed,True,sdv-id-pUVFXX
T08240001,P013,Banking,924.29,2024-05-17,Branch,Pending,True,sdv-id-pUVFXX
T08240002,P008,Insurance,59.88,2025-08-22,Branch,Pending,False,sdv-id-pUVFXX
T08250000,P013,Banking,896.17,2025-07-19,Branch,Pending,True,sdv-id-GIXiXQ
T08250001,P009,Insurance,205.12,2022-01-06,Branch,Pending,True,sdv-id-GIXiXQ
T08250002,P014,Banking,596.17,2022-06-04,Branch,Completed,True,sdv-id-GIXiXQ
T08250003,P002,Banking,46.37,2022-01-01,Phone,Completed,True,sdv-id-GIXiXQ
T08250004,P012,Investment,655.38,2025-12-31,Online,Completed,True,sdv-id-GIXiXQ
T08260000,P008,Insurance,141.89,2025-09-14,Branch,Pending,True,sdv-id-gFnNGm
T08260001,P003,Credit,635.42,2025-08-17,Branch,Pending,False,sdv-id-gFnNGm
T08260002,P010,Insurance,1986.86,2025-08-23,Branch,Completed,True,sdv-id-gFnNGm
T08260003,P003,Credit,13.21,2025-09-08,Online,Pending,False,sdv-id-gFnNGm
T08260004,P010,Insurance,126.62,2025-09-02,Branch,Completed,True,sdv-id-gFnNGm
T08270000,P002,Banking,605.77,2025-11-20,Branch,Completed,True,sdv-id-mKIepz
T08280000,P008,Insurance,201.25,2025-03-30,Online,Completed,True,sdv-id-zVGgNW
T08280001,P013,Banking,987.87,2025-07-13,Branch,Completed,True,sdv-id-zVGgNW
T08290000,P003,Credit,2.9,2022-04-20,Branch,Completed,True,sdv-id-cptoAA
T08290001,P001,Banking,0.06,2022-07-01,Online,Completed,False,sdv-id-cptoAA
T08290002,P013,Banking,953.41,2025-12-31,Phone,Completed,True,sdv-id-cptoAA
T08290003,P013,Banking,804.12,2022-04-18,Online,Completed,False,sdv-id-cptoAA
T08300000,P003,Credit,480.12,2025-07-25,Branch,Completed,True,sdv-id-eKvazn
T08300001,P001,Banking,0.06,2022-04-13,Online,Cancelled,False,sdv-id-eKvazn
T08300002,P001,Banking,369.38,2022-04-17,Online,Cancelled,False,sdv-id-eKvazn
T08300003,P001,Banking,43.55,2025-08-29,Online,Pending,False,sdv-id-eKvazn
T08300004,P014,Banking,408.73,2022-03-24,Online,Completed,True,sdv-id-eKvazn
T08300005,P002,Banking,8.18,2022-11-22,Online,Pending,False,sdv-id-eKvazn
T08300006,P001,Banking,59.11,2022-11-30,Online,Pending,False,sdv-id-eKvazn
T08310000,P013,Banking,1076.21,2025-07-09,Phone,Pending,True,sdv-id-KjpYcQ
T08310001,P005,Credit,62.82,2025-10-16,Branch,Completed,True,sdv-id-KjpYcQ
T08310002,P008,Insurance,32.64,2022-01-01,Online,Completed,False,sdv-id-KjpYcQ
T08310003,P013,Banking,1120.24,2025-07-30,Online,Pending,True,sdv-id-KjpYcQ
T08310004,P001,Banking,250.85,2025-08-24,Online,Completed,False,sdv-id-KjpYcQ
T08310005,P014,Banking,1568.8,2022-03-03,Branch,Completed,True,sdv-id-KjpYcQ
T08320000,P001,Banking,0.06,2022-03-25,Online,Pending,False,sdv-id-ZuMCRs
T08330000,P003,Credit,382.83,2022-03-25,Phone,Completed,False,sdv-id-GqNWsw
T08330001,P010,Insurance,115.01,2025-08-08,Branch,Completed,True,sdv-id-GqNWsw
T08330002,P009,Insurance,90.8,2025-10-12,Branch,Cancelled,False,sdv-id-GqNWsw
T08330003,P009,Insurance,83.49,2025-08-18,Branch,Completed,True,sdv-id-GqNWsw
T08330004,P011,Investment,140.66,2025-11-12,Branch,Completed,True,sdv-id-GqNWsw
T08330005,P003,Credit,593.14,2025-07-02,Branch,Pending,True,sdv-id-GqNWsw
T08330006,P010,Insurance,89.04,2025-06-24,Phone,Completed,True,sdv-id-GqNWsw
T08330007,P014,Banking,1666.88,2022-03-06,Online,Pending,True,sdv-id-GqNWsw
T08330008,P013,Banking,950.49,2025-03-05,Branch,Completed,True,sdv-id-GqNWsw
T08330009,P002,Banking,0.06,2023-06-06,Online,Completed,True,sdv-id-GqNWsw
T08340000,P002,Banking,494.57,2022-03-06,Branch,Cancelled,False,sdv-id-fKItwJ
T08340001,P001,Banking,21.2,2022-03-02,Branch,Completed,False,sdv-id-fKItwJ
T08340002,P005,Credit,11580.4,2022-06-08,Online,Pending,True,sdv-id-fKItwJ
T08350000,P014,Banking,500.59,2022-10-01,Branch,Completed,True,sdv-id-ConjiA
T08350001,P010,Insurance,118.22,2022-02-25,Phone,Cancelled,True,sdv-id-ConjiA
T08360000,P013,Banking,3749.95,2023-06-08,Branch,Completed,True,sdv-id-bfyVBH
T08360001,P013,Banking,5681.56,2025-11-14,Online,Completed,True,sdv-id-bfyVBH
T08360002,P015,Investment,0.06,2025-09-21,Online,Completed,False,sdv-id-bfyVBH
T08360003,P009,Insurance,76.21,2025-08-17,Online,Pending,False,sdv-id-bfyVBH
T08360004,P007,Credit,10940.41,2025-07-03,Mobile App,Completed,True,sdv-id-bfyVBH
T08370000,P008,Insurance,149.31,2025-11-17,Online,Completed,False,sdv-id-YLBmCt
T08380000,P010,Insurance,1165.72,2025-09-01,Online,Pending,True,sdv-id-WnZdmB
T08380001,P007,Credit,53.37,2025-10-28,Branch,Completed,True,sdv-id-WnZdmB
T08380002,P002,Banking,29.9,2025-07-23,Phone,Completed,False,sdv-id-WnZdmB
T08390000,P008,Insurance,67.61,2025-08-18,Online,Completed,False,sdv-id-lfzHnb
T08390001,P002,Banking,0.06,2025-09-29,Online,Completed,False,sdv-id-lfzHnb
T08390002,P011,Investment,631.46,2025-11-10,Branch,Completed,True,sdv-id-lfzHnb
T08390003,P008,Insurance,50.61,2025-11-08,Online,Completed,False,sdv-id-lfzHnb
T08390004,P002,Banking,0.06,2022-04-24,Online,Cancelled,False,sdv-id-lfzHnb
T08400000,P013,Banking,1275.5,2025-09-21,Online,Cancelled,False,sdv-id-JwIHkA
T08400001,P008,Insurance,62.4,2023-06-16,Online,Completed,True,sdv-id-JwIHkA
T08400002,P010,Insurance,181.06,2025-10-21,Branch,Pending,False,sdv-id-JwIHkA
T08400003,P008,Insurance,61.07,2025-03-30,Branch,Completed,True,sdv-id-JwIHkA
T08400004,P005,Credit,87.91,2025-11-19,Branch,Pending,True,sdv-id-JwIHkA
T08400005,P010,Insurance,189.62,2025-07-13,Online,Completed,True,sdv-id-JwIHkA
T08410000,P008,Insurance,40.25,2025-07-23,Branch,Completed,True,sdv-id-MMmDto
T08410001,P001,Banking,14.79,2025-11-12,Branch,Cancelled,False,sdv-id-MMmDto
T08410002,P001,Banking,0.06,2025-09-06,Online,Completed,False,sdv-id-MMmDto
T08410003,P001,Banking,25.66,2025-10-30,Branch,Completed,True,sdv-id-MMmDto
T08410004,P008,Insurance,69.7,2024-03-09,Branch,Cancelled,True,sdv-id-MMmDto
T08410005,P006,Credit,151.11,2022-06-15,Online,Completed,True,sdv-id-MMmDto
T08420000,P014,Banking,1763.34,2022-05-26,Branch,Pending,True,sdv-id-aRAieN
T08420001,P005,Credit,96.24,2022-05-30,Branch,Pending,True,sdv-id-aRAieN
T08420002,P014,Banking,1034.18,2022-03-13,Branch,Completed,True,sdv-id-aRAieN
T08420003,P008,Insurance,68.22,2022-04-16,Branch,Pending,True,sdv-id-aRAieN
T08430000,P002,Banking,537.53,2025-07-18,Phone,Completed,True,sdv-id-qWfcQe
T08430001,P012,Investment,1773.13,2022-02-03,Branch,Pending,True,sdv-id-qWfcQe
T08430002,P008,Insurance,94.02,2022-03-31,Branch,Completed,True,sdv-id-qWfcQe
T08430003,P012,Investment,851.63,2025-12-03,Branch,Cancelled,True,sdv-id-qWfcQe
T08430004,P013,Banking,844.83,2025-08-21,Branch,Completed,True,sdv-id-qWfcQe
T08430005,P010,Insurance,735.17,2024-02-28,Branch,Completed,True,sdv-id-qWfcQe
T08440000,P014,Banking,1987.47,2022-05-16,Branch,Pending,True,sdv-id-tsgqGX
T08440001,P010,Insurance,173.89,2022-02-01,Online,Completed,True,sdv-id-tsgqGX
T08440002,P008,Insurance,53.41,2025-07-12,Online,Completed,False,sdv-id-tsgqGX
T08440003,P002,Banking,38.4,2025-12-31,Branch,Completed,True,sdv-id-tsgqGX
T08440004,P001,Banking,0.06,2025-10-09,Online,Completed,False,sdv-id-tsgqGX
T08440005,P013,Banking,4994.38,2025-09-29,Online,Completed,True,sdv-id-tsgqGX
T08450000,P004,Credit,2672.96,2022-01-01,Online,Cancelled,True,sdv-id-muVtCv
T08450001,P013,Banking,991.69,2025-09-20,Branch,Pending,True,sdv-id-muVtCv
T08450002,P012,Investment,5575.94,2025-11-27,Online,Completed,True,sdv-id-muVtCv
T08460000,P005,Credit,1082.55,2025-07-21,Mobile App,Completed,True,sdv-id-UsLnSM
T08460001,P010,Insurance,1979.47,2025-11-15,Branch,Completed,True,sdv-id-UsLnSM
T08460002,P008,Insurance,62.82,2025-03-12,Branch,Pending,True,sdv-id-UsLnSM
T08470000,P014,Banking,632.15,2025-08-22,Mobile App,Completed,True,sdv-id-CJRDGz
T08470001,P001,Banking,0.06,2025-08-09,Online,Completed,False,sdv-id-CJRDGz
T08470002,P001,Banking,27.46,2022-07-06,Online,Pending,False,sdv-id-CJRDGz
T08480000,P003,Credit,512.19,2022-03-19,Branch,Completed,False,sdv-id-gUflSl
T08480001,P010,Insurance,106.92,2025-08-17,Branch,Completed,True,sdv-id-gUflSl
T08490000,P010,Insurance,925.51,2025-08-23,Branch,Pending,True,sdv-id-rPdyDy
T08490001,P014,Banking,2115.25,2025-09-20,Branch,Completed,True,sdv-id-rPdyDy
T08490002,P012,Investment,4600.9,2022-03-12,Branch,Pending,True,sdv-id-rPdyDy
T08490003,P009,Insurance,67.55,2022-06-08,Online,Pending,True,sdv-id-rPdyDy
T08500000,P014,Banking,2054.73,2022-05-28,Branch,Completed,True,sdv-id-WJnIel
T08500001,P013,Banking,906.39,2025-06-16,Online,Completed,True,sdv-id-WJnIel
T08500002,P011,Investment,175.98,2025-11-18,Branch,Completed,True,sdv-id-WJnIel
T08500003,P002,Banking,535.88,2025-07-16,Branch,Pending,False,sdv-id-WJnIel
T08500004,P008,Insurance,59.56,2025-02-03,Branch,Completed,True,sdv-id-WJnIel
T08500005,P009,Insurance,75.27,2025-05-12,Branch,Completed,True,sdv-id-WJnIel
T08500006,P009,Insurance,45.06,2023-01-11,Branch,Pending,False,sdv-id-WJnIel
T08500007,P014,Banking,2034.02,2022-06-02,Branch,Completed,True,sdv-id-WJnIel
T08510000,P008,Insurance,149.94,2025-03-12,Mobile App,Completed,True,sdv-id-kygOOJ
T08510001,P010,Insurance,97.12,2025-12-30,Branch,Completed,True,sdv-id-kygOOJ
T08510002,P014,Banking,1671.41,2022-03-30,Branch,Completed,True,sdv-id-kygOOJ
T08510003,P009,Insurance,210.16,2025-09-30,Branch,Pending,False,sdv-id-kygOOJ
T08510004,P014,Banking,1758.18,2022-03-21,Branch,Completed,True,sdv-id-kygOOJ
T08510005,P008,Insurance,40.81,2025-08-18,Branch,Completed,False,sdv-id-kygOOJ
T08520000,P012,Investment,1182.43,2022-06-13,Online,Pending,True,sdv-id-xsrmlV
T08520001,P001,Banking,2.35,2025-10-06,Online,Pending,False,sdv-id-xsrmlV
T08520002,P005,Credit,204.68,2023-05-23,Online,Completed,True,sdv-id-xsrmlV
T08520003,P003,Credit,655.66,2025-11-05,Branch,Completed,True,sdv-id-xsrmlV
T08530000,P001,Banking,110.25,2024-10-08,Online,Pending,False,sdv-id-kieYWu
T08530001,P011,Investment,188.91,2025-10-19,Branch,Completed,True,sdv-id-kieYWu
T08530002,P002,Banking,602.24,2025-08-08,Branch,Completed,True,sdv-id-kieYWu
T08530003,P010,Insurance,1038.5,2025-07-20,Branch,Pending,True,sdv-id-kieYWu
T08530004,P007,Credit,558.49,2022-01-01,Phone,Completed,True,sdv-id-kieYWu
T08530005,P001,Banking,438.16,2022-03-02,Branch,Completed,True,sdv-id-kieYWu
T08530006,P008,Insurance,0.06,2025-02-10,Online,Completed,False,sdv-id-kieYWu
T08540000,P014,Banking,2368.13,2023-01-19,Online,Completed,True,sdv-id-fXaYsb
T08540001,P013,Banking,1010.42,2025-09-17,Online,Completed,True,sdv-id-fXaYsb
T08540002,P006,Credit,1446.46,2022-02-09,Online,Completed,True,sdv-id-fXaYsb
T08540003,P002,Banking,394.71,2025-08-01,Branch,Completed,False,sdv-id-fXaYsb
T08540004,P003,Credit,625.07,2024-03-31,Branch,Pending,True,sdv-id-fXaYsb
T08540005,P009,Insurance,84.68,2024-03-24,Phone,Pending,False,sdv-id-fXaYsb
T08540006,P008,Insurance,115.77,2025-04-02,Phone,Completed,True,sdv-id-fXaYsb
T08550000,P012,Investment,1057.55,2025-09-30,Branch,Pending,True,sdv-id-HRXMxN
T08550001,P014,Banking,1936.82,2022-03-30,Branch,Completed,True,sdv-id-HRXMxN
T08550002,P014,Banking,2237.33,2022-12-05,Online,Completed,True,sdv-id-HRXMxN
T08550003,P010,Insurance,679.1,2025-05-21,Branch,Completed,False,sdv-id-HRXMxN
T08550004,P002,Banking,34.96,2023-02-06,Branch,Cancelled,True,sdv-id-HRXMxN
T08560000,P010,Insurance,117.64,2025-06-08,Branch,Completed,True,sdv-id-UeMuJO
T08560001,P009,Insurance,87.85,2024-03-08,Branch,Pending,True,sdv-id-UeMuJO
T08560002,P001,Banking,24.76,2025-10-29,Online,Pending,True,sdv-id-UeMuJO
T08560003,P010,Insurance,71.31,2025-09-11,Branch,Completed,True,sdv-id-UeMuJO
T08560004,P005,Credit,2131.56,2022-05-07,Branch,Completed,True,sdv-id-UeMuJO
T08570000,P001,Banking,99.02,2025-12-05,Branch,Completed,True,sdv-id-tWzsWs
T08570001,P001,Banking,14.17,2025-08-27,Online,Completed,False,sdv-id-tWzsWs
T08580000,P014,Banking,2018.34,2022-09-18,Branch,Completed,True,sdv-id-fcMlQQ
T08580001,P002,Banking,32.3,2025-08-13,Branch,Completed,True,sdv-id-fcMlQQ
T08580002,P012,Investment,918.85,2025-08-27,Branch,Completed,True,sdv-id-fcMlQQ
T08590000,P009,Insurance,122.3,2022-09-18,Online,Cancelled,True,sdv-id-RdRMKy
