transaction_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product,customer_id
T07760002,P009,Insurance,72.28,2024-04-27,Branch,Completed,False,sdv-id-VEGXpr
T07760003,P006,Credit,0.01,2024-03-07,Mobile App,Completed,False,sdv-id-VEGXpr
T07760004,P009,Insurance,2010.57,2025-05-15,Online,Completed,True,sdv-id-VEGXpr
T07760005,P010,Insurance,7085.12,2024-06-16,Mobile App,Completed,True,sdv-id-VEGXpr
T07760006,P003,Credit,15.48,2023-10-25,Online,Completed,False,sdv-id-VEGXpr
T07770000,P014,Banking,764.54,2022-05-03,Mobile App,Completed,True,sdv-id-cpLWTk
T07770001,P013,Banking,238.2,2025-06-07,Branch,Completed,False,sdv-id-cpLWTk
T07780000,P002,Banking,0.01,2025-02-11,Mobile App,Completed,True,sdv-id-NzZEko
T07780001,P008,Insurance,178.92,2023-12-04,Mobile App,Completed,True,sdv-id-NzZEko
T07790000,P009,Insurance,939.71,2022-01-26,Online,Completed,True,sdv-id-CYNvCs
T07790001,P014,Banking,70.88,2022-09-18,Mobile App,Completed,False,sdv-id-CYNvCs
T07790002,P013,Banking,435.61,2023-12-12,Mobile App,Completed,True,sdv-id-CYNvCs
T07790003,P009,Insurance,10425.21,2023-06-21,Mobile App,Completed,False,sdv-id-CYNvCs
T07800000,P001,Banking,75.97,2022-06-21,Online,Completed,True,sdv-id-zRcSyu
T07800001,P008,Insurance,30.53,2022-12-10,Branch,Completed,True,sdv-id-zRcSyu
T07800002,P008,Insurance,188.85,2023-09-07,Phone,Completed,False,sdv-id-zRcSyu
T07800003,P007,Credit,0.01,2025-03-29,Branch,Pending,True,sdv-id-zRcSyu
T07800004,P001,Banking,0.01,2022-06-06,Online,Completed,True,sdv-id-zRcSyu
T07800005,P013,Banking,112.86,2024-03-13,Phone,Completed,False,sdv-id-zRcSyu
T07810000,P015,Investment,2253.47,2024-01-20,Online,Completed,True,sdv-id-SJSXch
T07810001,P011,Investment,0.01,2022-11-07,Mobile App,Completed,True,sdv-id-SJSXch
T07810002,P001,Banking,62.0,2025-04-11,Online,Completed,False,sdv-id-SJSXch
T07820000,P010,Insurance,110.46,2024-04-07,Phone,Completed,False,sdv-id-awnuhP
T07820001,P013,Banking,158.22,2023-03-17,Mobile App,Pending,True,sdv-id-awnuhP
T07820002,P009,Insurance,3.34,2023-07-28,Online,Completed,True,sdv-id-awnuhP
T07820003,P007,Credit,100.96,2022-03-28,Mobile App,Completed,False,sdv-id-awnuhP
T07830000,P014,Banking,2473.72,2025-04-22,Phone,Completed,False,sdv-id-phclgH
T07830001,P001,Banking,2527.55,2025-12-31,Online,Cancelled,True,sdv-id-phclgH
T07830002,P009,Insurance,50.65,2022-11-07,Mobile App,Completed,False,sdv-id-phclgH
T07830003,P007,Credit,43.8,2022-09-22,Online,Completed,True,sdv-id-phclgH
T07840000,P006,Credit,0.01,2023-01-07,Online,Completed,True,sdv-id-wRmxZQ
T07840001,P001,Banking,82.03,2023-12-03,Online,Completed,True,sdv-id-wRmxZQ
T07840002,P009,Insurance,1684.21,2023-01-01,Mobile App,Completed,True,sdv-id-wRmxZQ
T07840003,P008,Insurance,167.15,2022-09-06,Branch,Pending,True,sdv-id-wRmxZQ
T07850000,P015,Investment,2362.82,2024-05-16,Phone,Completed,True,sdv-id-EYhPHD
T07850001,P010,Insurance,17.44,2022-06-27,Online,Completed,True,sdv-id-EYhPHD
T07850002,P008,Insurance,805.09,2024-08-20,Online,Completed,False,sdv-id-EYhPHD
T07850003,P002,Banking,154.12,2024-06-24,Branch,Completed,True,sdv-id-EYhPHD
T07860000,P015,Investment,1288.03,2023-07-17,Branch,Completed,False,sdv-id-irnhzg
T07860001,P007,Credit,66.77,2025-09-02,Mobile App,Completed,True,sdv-id-irnhzg
T07860002,P002,Banking,69.15,2024-12-22,Online,Pending,False,sdv-id-irnhzg
T07860003,P001,Banking,6239.37,2023-12-28,Online,Completed,False,sdv-id-irnhzg
T07860004,P010,Insurance,1661.77,2022-04-11,Online,Completed,False,sdv-id-irnhzg
T07870000,P009,Insurance,181.86,2022-07-09,Online,Pending,False,sdv-id-xoVbjR
T07870001,P001,Banking,0.01,2023-06-13,Mobile App,Completed,True,sdv-id-xoVbjR
T07870002,P001,Banking,91.27,2023-06-26,Online,Completed,True,sdv-id-xoVbjR
T07870003,P003,Credit,253.04,2025-04-03,Mobile App,Completed,True,sdv-id-xoVbjR
T07870004,P007,Credit,2030.85,2022-05-26,Online,Pending,True,sdv-id-xoVbjR
T07870005,P009,Insurance,153.66,2023-11-25,Mobile App,Completed,False,sdv-id-xoVbjR
T07870006,P001,Banking,117.56,2022-06-18,Mobile App,Completed,False,sdv-id-xoVbjR
T07870007,P011,Investment,903.67,2022-08-29,Mobile App,Completed,True,sdv-id-xoVbjR
T07870008,P004,Credit,111.29,2024-05-24,Branch,Completed,True,sdv-id-xoVbjR
T07880000,P012,Investment,1399.41,2025-01-02,Branch,Completed,True,sdv-id-WteXsm
T07880001,P010,Insurance,123.62,2022-02-27,Online,Completed,True,sdv-id-WteXsm
T07880002,P009,Insurance,7250.68,2022-01-19,Branch,Completed,True,sdv-id-WteXsm
T07880003,P002,Banking,525.7,2022-06-19,Branch,Completed,False,sdv-id-WteXsm
T07880004,P012,Investment,4.59,2024-06-15,Online,Completed,False,sdv-id-WteXsm
T07880005,P002,Banking,144.7,2023-10-26,Online,Completed,False,sdv-id-WteXsm
T07880006,P013,Banking,2276.23,2022-10-25,Mobile App,Completed,True,sdv-id-WteXsm
T07890000,P005,Credit,1322.36,2022-12-03,Online,Completed,False,sdv-id-EAePZm
T07890001,P001,Banking,2613.14,2024-08-05,Branch,Completed,True,sdv-id-EAePZm
T07900000,P005,Credit,1487.19,2022-01-10,Mobile App,Completed,True,sdv-id-JpXMke
T07900001,P008,Insurance,2466.31,2025-09-08,Online,Completed,True,sdv-id-JpXMke
T07900002,P008,Insurance,3534.17,2022-03-17,Online,Completed,False,sdv-id-JpXMke
T07900003,P004,Credit,368.58,2024-10-18,Online,Completed,True,sdv-id-JpXMke
T07910000,P001,Banking,287.92,2022-04-09,Branch,Completed,False,sdv-id-fiyCPv
T07910001,P009,Insurance,5003.39,2023-08-28,Online,Completed,False,sdv-id-fiyCPv
T07910002,P015,Investment,1797.6,2022-05-09,Online,Completed,False,sdv-id-fiyCPv
T07910003,P008,Insurance,565.67,2025-03-01,Phone,Completed,True,sdv-id-fiyCPv
T07910004,P007,Credit,39.61,2022-05-26,Online,Completed,True,sdv-id-fiyCPv
T07910005,P014,Banking,0.01,2022-04-20,Online,Pending,True,sdv-id-fiyCPv
T07910006,P005,Credit,84.12,2023-06-05,Mobile App,Completed,False,sdv-id-fiyCPv
T07920000,P001,Banking,43.82,2024-01-20,Online,Pending,False,sdv-id-aszsUc
T07920001,P008,Insurance,65.95,2023-12-07,Mobile App,Completed,False,sdv-id-aszsUc
T07920002,P012,Investment,1185.92,2023-02-16,Online,Completed,True,sdv-id-aszsUc
T07930000,P005,Credit,128.98,2025-12-31,Branch,Completed,False,sdv-id-RuvZNS
T07940000,P013,Banking,1903.18,2024-05-03,Online,Completed,False,sdv-id-HeCiUr
T07940001,P014,Banking,0.01,2023-10-22,Mobile App,Completed,True,sdv-id-HeCiUr
T07940002,P008,Insurance,0.01,2022-09-24,Mobile App,Completed,False,sdv-id-HeCiUr
T07940003,P013,Banking,0.01,2025-01-12,Branch,Completed,True,sdv-id-HeCiUr
T07950000,P009,Insurance,0.01,2023-07-24,Online,Completed,True,sdv-id-FSnSsM
T07950001,P009,Insurance,149.06,2022-12-13,Phone,Completed,False,sdv-id-FSnSsM
T07950002,P007,Credit,0.01,2022-06-10,Phone,Completed,False,sdv-id-FSnSsM
T07960000,P002,Banking,141.01,2025-12-31,Online,Completed,True,sdv-id-yWsSIR
T07960001,P008,Insurance,59.04,2024-11-24,Branch,Completed,True,sdv-id-yWsSIR
T07960002,P001,Banking,9428.78,2024-02-04,Branch,Completed,True,sdv-id-yWsSIR
T07960003,P014,Banking,0.01,2023-01-17,Online,Pending,False,sdv-id-yWsSIR
T07960004,P007,Credit,40.24,2022-07-07,Mobile App,Completed,False,sdv-id-yWsSIR
T07970000,P002,Banking,132.26,2023-08-03,Online,Completed,True,sdv-id-OogvsD
T07970001,P009,Insurance,847.42,2022-05-06,Branch,Pending,True,sdv-id-OogvsD
T07970002,P011,Investment,1972.01,2022-08-22,Online,Completed,False,sdv-id-OogvsD
T07970003,P001,Banking,570.17,2024-08-23,Branch,Completed,False,sdv-id-OogvsD
T07980000,P007,Credit,61.98,2025-03-08,Online,Completed,True,sdv-id-XexEsF
T07980001,P002,Banking,1291.15,2022-02-17,Online,Completed,False,sdv-id-XexEsF
T07980002,P014,Banking,640.82,2025-04-13,Online,Completed,False,sdv-id-XexEsF
T07990000,P006,Credit,688.64,2022-07-20,Online,Completed,False,sdv-id-nZGYFB
T07990001,P006,Credit,1039.19,2025-02-17,Branch,Completed,True,sdv-id-nZGYFB
T07990002,P001,Banking,10430.37,2023-03-28,Branch,Completed,True,sdv-id-nZGYFB
T07990003,P001,Banking,5367.85,2024-01-19,Mobile App,Completed,False,sdv-id-nZGYFB
T07990004,P002,Banking,74.79,2022-12-02,Online,Pending,True,sdv-id-nZGYFB
T08000000,P010,Insurance,2309.25,2022-06-19,Phone,Completed,True,sdv-id-hphaJK
T08000001,P002,Banking,276.21,2023-12-27,Mobile App,Completed,False,sdv-id-hphaJK
T08010000,P013,Banking,0.01,2023-08-30,Mobile App,Completed,True,sdv-id-MKAAbs
T08010001,P008,Insurance,2437.41,2023-08-11,Online,Completed,False,sdv-id-MKAAbs
T08010002,P013,Banking,38.6,2023-05-19,Online,Completed,False,sdv-id-MKAAbs
T08010003,P003,Credit,70.28,2022-04-21,Mobile App,Completed,False,sdv-id-MKAAbs
T08010004,P007,Credit,680.23,2022-11-27,Online,Completed,True,sdv-id-MKAAbs
T08020000,P001,Banking,9933.92,2023-01-13,Branch,Completed,False,sdv-id-qtuxnT
T08030000,P001,Banking,196.93,2025-01-27,Online,Completed,False,sdv-id-yvSbbi
T08030001,P012,Investment,23.34,2023-03-05,Branch,Completed,False,sdv-id-yvSbbi
T08030002,P002,Banking,2163.08,2022-05-27,Phone,Completed,True,sdv-id-yvSbbi
T08030003,P011,Investment,96.64,2024-09-21,Mobile App,Completed,False,sdv-id-yvSbbi
T08030004,P008,Insurance,26.87,2022-10-29,Mobile App,Completed,False,sdv-id-yvSbbi
T08040000,P003,Credit,920.91,2023-11-22,Online,Completed,True,sdv-id-jHNiix
T08040001,P012,Investment,886.52,2025-09-05,Mobile App,Completed,False,sdv-id-jHNiix
T08050000,P012,Investment,317.41,2025-01-10,Branch,Completed,False,sdv-id-uDXKNt
T08060000,P014,Banking,11.81,2022-07-19,Branch,Completed,False,sdv-id-aHbBuO
T08060001,P003,Credit,1881.13,2024-01-29,Online,Completed,False,sdv-id-aHbBuO
T08070000,P013,Banking,147.54,2024-11-01,Online,Completed,True,sdv-id-MIxygh
T08070001,P001,Banking,0.01,2025-05-06,Mobile App,Completed,False,sdv-id-MIxygh
T08070002,P012,Investment,630.77,2022-02-27,Online,Completed,False,sdv-id-MIxygh
T08070003,P009,Insurance,0.01,2025-02-07,Online,Completed,True,sdv-id-MIxygh
T08070004,P015,Investment,5195.96,2023-07-10,Online,Completed,False,sdv-id-MIxygh
T08080000,P002,Banking,2213.75,2024-08-27,Phone,Completed,False,sdv-id-tAlMmY
T08080001,P008,Insurance,1452.61,2022-10-07,Mobile App,Completed,False,sdv-id-tAlMmY
T08080002,P009,Insurance,160.69,2022-06-02,Online,Completed,False,sdv-id-tAlMmY
T08080003,P008,Insurance,0.01,2025-05-11,Mobile App,Completed,True,sdv-id-tAlMmY
T08080004,P007,Credit,897.19,2023-08-18,Online,Completed,False,sdv-id-tAlMmY
T08080005,P012,Investment,19.09,2024-09-14,Online,Completed,True,sdv-id-tAlMmY
T08080006,P008,Insurance,959.54,2024-05-07,Online,Completed,False,sdv-id-tAlMmY
T08090000,P008,Insurance,166.28,2023-04-16,Branch,Pending,False,sdv-id-VfKhXL
T08090001,P009,Insurance,0.01,2022-06-23,Online,Completed,True,sdv-id-VfKhXL
T08090002,P006,Credit,10625.86,2023-03-26,Mobile App,Completed,False,sdv-id-VfKhXL
T08090003,P015,Investment,117.28,2023-12-29,Mobile App,Completed,True,sdv-id-VfKhXL
T08090004,P012,Investment,1111.01,2024-01-18,Online,Completed,True,sdv-id-VfKhXL
T08100000,P002,Banking,742.02,2022-10-14,Online,Completed,True,sdv-id-eLHvOa
T08100001,P007,Credit,98.13,2023-07-28,Phone,Completed,False,sdv-id-eLHvOa
T08110000,P009,Insurance,1020.64,2022-04-10,Branch,Completed,True,sdv-id-Ryvcdh
T08110001,P009,Insurance,4.27,2023-05-27,Online,Completed,False,sdv-id-Ryvcdh
T08110002,P015,Investment,77.09,2023-07-30,Online,Completed,True,sdv-id-Ryvcdh
T08110003,P007,Credit,183.56,2023-09-28,Branch,Completed,False,sdv-id-Ryvcdh
T08120000,P012,Investment,2284.36,2024-09-29,Mobile App,Completed,False,sdv-id-fwHQiy
T08120001,P011,Investment,2359.43,2025-03-02,Mobile App,Completed,False,sdv-id-fwHQiy
T08120002,P012,Investment,37.93,2024-06-19,Branch,Completed,True,sdv-id-fwHQiy
T08120003,P001,Banking,1581.81,2022-10-12,Online,Completed,False,sdv-id-fwHQiy
T08120004,P008,Insurance,989.84,2025-09-13,Online,Completed,False,sdv-id-fwHQiy
T08120005,P002,Banking,382.84,2022-02-21,Branch,Completed,True,sdv-id-fwHQiy
T08120006,P002,Banking,0.01,2023-08-24,Online,Completed,False,sdv-id-fwHQiy
T08130000,P006,Credit,1943.12,2025-12-31,Mobile App,Completed,False,sdv-id-dmXgUc
T08130001,P003,Credit,38.99,2025-09-23,Online,Completed,False,sdv-id-dmXgUc
T08130002,P002,Banking,0.01,2023-11-04,Branch,Completed,True,sdv-id-dmXgUc
T08130003,P009,Insurance,42.58,2022-05-28,Mobile App,Completed,True,sdv-id-dmXgUc
T08130004,P014,Banking,9770.62,2022-03-31,Mobile App,Completed,True,sdv-id-dmXgUc
T08130005,P012,Investment,2246.18,2023-05-24,Online,Completed,False,sdv-id-dmXgUc
T08130006,P001,Banking,0.01,2022-05-28,Online,Completed,True,sdv-id-dmXgUc
T08140000,P001,Banking,1626.08,2023-04-09,Branch,Completed,False,sdv-id-wZHnJM
T08140001,P006,Credit,10471.85,2025-04-11,Mobile App,Pending,False,sdv-id-wZHnJM
T08150000,P010,Insurance,9.85,2022-03-10,Online,Completed,True,sdv-id-wBWWIC
T08150001,P007,Credit,537.43,2024-08-27,Mobile App,Completed,True,sdv-id-wBWWIC
T08150002,P012,Investment,268.08,2023-04-15,Mobile App,Completed,True,sdv-id-wBWWIC
T08150003,P014,Banking,198.17,2022-10-21,Online,Completed,False,sdv-id-wBWWIC
T08150004,P008,Insurance,152.93,2022-12-09,Online,Completed,True,sdv-id-wBWWIC
T08150005,P012,Investment,121.11,2025-05-12,Mobile App,Completed,True,sdv-id-wBWWIC
T08160000,P003,Credit,762.08,2022-08-05,Online,Completed,True,sdv-id-NcvASW
T08160001,P014,Banking,5023.47,2025-04-08,Mobile App,Completed,True,sdv-id-NcvASW
T08160002,P013,Banking,0.01,2022-10-16,Branch,Completed,True,sdv-id-NcvASW
T08160003,P003,Credit,2151.34,2022-08-11,Online,Completed,True,sdv-id-NcvASW
T08160004,P014,Banking,17.16,2022-10-03,Online,Completed,False,sdv-id-NcvASW
T08170000,P001,Banking,42.3,2024-01-02,Online,Pending,True,sdv-id-WKuYzr
T08170001,P009,Insurance,184.65,2024-02-22,Mobile App,Completed,False,sdv-id-WKuYzr
T08170002,P006,Credit,0.01,2022-12-24,Online,Completed,False,sdv-id-WKuYzr
T08180000,P009,Insurance,230.11,2024-01-21,Online,Completed,False,sdv-id-qKrpQS
T08190000,P012,Investment,1816.99,2022-07-15,Mobile App,Completed,True,sdv-id-HQggrk
T08190001,P010,Insurance,109.32,2022-08-06,Mobile App,Completed,True,sdv-id-HQggrk
T08190002,P012,Investment,0.01,2022-11-06,Online,Completed,True,sdv-id-HQggrk
T08200000,P013,Banking,0.01,2022-04-07,Online,Pending,False,sdv-id-FrInSE
T08200001,P008,Insurance,5049.27,2023-09-11,Online,Completed,True,sdv-id-FrInSE
T08200002,P013,Banking,181.03,2023-07-14,Branch,Completed,True,sdv-id-FrInSE
T08200003,P001,Banking,0.01,2025-02-12,Phone,Completed,False,sdv-id-FrInSE
T08200004,P007,Credit,561.5,2025-04-10,Mobile App,Completed,False,sdv-id-FrInSE
T08200005,P001,Banking,0.01,2025-02-01,Mobile App,Completed,True,sdv-id-FrInSE
T08200006,P013,Banking,1124.62,2023-10-30,Online,Completed,True,sdv-id-FrInSE
T08210000,P006,Credit,10863.23,2023-05-24,Online,Completed,True,sdv-id-FqmeAs
T08210001,P012,Investment,1031.51,2023-07-16,Online,Completed,True,sdv-id-FqmeAs
T08210002,P005,Credit,751.03,2025-10-08,Mobile App,Completed,False,sdv-id-FqmeAs
T08210003,P002,Banking,2554.51,2022-12-18,Online,Cancelled,True,sdv-id-FqmeAs
T08220000,P013,Banking,0.01,2024-07-09,Branch,Completed,False,sdv-id-BfILUk
T08220001,P001,Banking,5546.57,2023-09-09,Online,Completed,True,sdv-id-BfILUk
T08220002,P009,Insurance,2164.32,2022-10-29,Phone,Completed,False,sdv-id-BfILUk
T08220003,P009,Insurance,729.4,2023-05-13,Branch,Completed,False,sdv-id-BfILUk
T08230000,P012,Investment,194.07,2022-11-16,Mobile App,Completed,True,sdv-id-pUVFXX
T08230001,P007,Credit,2.62,2022-06-07,Mobile App,Completed,False,sdv-id-pUVFXX
T08230002,P014,Banking,1441.6,2022-04-23,Online,Completed,False,sdv-id-pUVFXX
T08230003,P002,Banking,22.06,2022-03-01,Branch,Completed,False,sdv-id-pUVFXX
T08240000,P010,Insurance,0.01,2023-11-02,Mobile App,Completed,True,sdv-id-GIXiXQ
T08240001,P003,Credit,8960.72,2022-07-08,Mobile App,Completed,True,sdv-id-GIXiXQ
T08240002,P008,Insurance,1821.82,2022-07-02,Online,Completed,True,sdv-id-GIXiXQ
T08240003,P002,Banking,115.28,2022-05-25,Online,Completed,False,sdv-id-GIXiXQ
T08240004,P009,Insurance,0.01,2022-06-12,Online,Completed,False,sdv-id-GIXiXQ
T08250000,P003,Credit,65.15,2023-03-15,Online,Completed,True,sdv-id-gFnNGm
T08260000,P010,Insurance,1985.57,2023-12-07,Branch,Completed,False,sdv-id-mKIepz
T08260001,P008,Insurance,78.89,2022-08-05,Online,Completed,True,sdv-id-mKIepz
T08260002,P009,Insurance,150.44,2024-02-01,Online,Completed,False,sdv-id-mKIepz
T08260003,P001,Banking,236.63,2022-08-05,Online,Completed,False,sdv-id-mKIepz
T08260004,P003,Credit,1086.03,2022-06-20,Phone,Completed,True,sdv-id-mKIepz
T08260005,P001,Banking,0.01,2025-08-29,Mobile App,Cancelled,True,sdv-id-mKIepz
T08260006,P007,Credit,8128.26,2022-08-11,Mobile App,Completed,False,sdv-id-mKIepz
T08260007,P001,Banking,0.01,2024-12-07,Online,Completed,True,sdv-id-mKIepz
T08270000,P001,Banking,205.17,2024-01-25,Online,Completed,True,sdv-id-zVGgNW
T08270001,P003,Credit,717.54,2022-01-01,Online,Completed,False,sdv-id-zVGgNW
T08270002,P002,Banking,0.01,2024-11-14,Online,Completed,False,sdv-id-zVGgNW
T08280000,P004,Credit,22.16,2024-02-25,Mobile App,Completed,False,sdv-id-cptoAA
T08280001,P014,Banking,0.01,2022-08-22,Online,Completed,False,sdv-id-cptoAA
T08280002,P012,Investment,0.01,2022-06-16,Online,Completed,True,sdv-id-cptoAA
T08290000,P001,Banking,10539.18,2025-03-25,Online,Completed,True,sdv-id-eKvazn
T08290001,P003,Credit,189.21,2022-09-25,Mobile App,Completed,True,sdv-id-eKvazn
T08290002,P012,Investment,104.71,2022-09-11,Online,Completed,False,sdv-id-eKvazn
T08290003,P009,Insurance,0.01,2022-05-27,Mobile App,Completed,True,sdv-id-eKvazn
T08290004,P009,Insurance,3.77,2022-04-30,Mobile App,Completed,True,sdv-id-eKvazn
T08300000,P012,Investment,709.7,2022-04-16,Mobile App,Completed,False,sdv-id-KjpYcQ
T08300001,P013,Banking,1257.24,2023-06-27,Online,Completed,True,sdv-id-KjpYcQ
T08300002,P004,Credit,0.01,2023-02-07,Mobile App,Completed,False,sdv-id-KjpYcQ
T08300003,P007,Credit,151.83,2024-10-18,Online,Pending,True,sdv-id-KjpYcQ
T08310000,P010,Insurance,43.36,2022-08-18,Online,Completed,False,sdv-id-ZuMCRs
T08310001,P005,Credit,118.16,2025-12-13,Mobile App,Completed,False,sdv-id-ZuMCRs
T08310002,P002,Banking,297.26,2024-07-24,Branch,Completed,False,sdv-id-ZuMCRs
T08310003,P009,Insurance,110.12,2023-06-21,Online,Completed,False,sdv-id-ZuMCRs
T08310004,P014,Banking,58.78,2022-09-27,Online,Completed,False,sdv-id-ZuMCRs
T08310005,P001,Banking,2141.52,2024-11-18,Mobile App,Pending,False,sdv-id-ZuMCRs
T08310006,P002,Banking,269.28,2025-07-18,Mobile App,Completed,True,sdv-id-ZuMCRs
T08320000,P013,Banking,2166.25,2024-07-04,Mobile App,Completed,True,sdv-id-GqNWsw
T08320001,P008,Insurance,0.01,2024-04-22,Mobile App,Completed,False,sdv-id-GqNWsw
T08330000,P007,Credit,947.11,2022-08-27,Branch,Completed,True,sdv-id-fKItwJ
T08330001,P012,Investment,0.01,2023-08-03,Mobile App,Pending,True,sdv-id-fKItwJ
T08330002,P009,Insurance,0.01,2025-07-28,Mobile App,Completed,True,sdv-id-fKItwJ
T08330003,P015,Investment,209.03,2023-08-16,Online,Cancelled,True,sdv-id-fKItwJ
T08340000,P005,Credit,0.01,2022-09-07,Online,Completed,True,sdv-id-ConjiA
T08340001,P002,Banking,228.51,2023-06-04,Online,Completed,False,sdv-id-ConjiA
T08340002,P013,Banking,16.5,2024-02-20,Branch,Completed,False,sdv-id-ConjiA
T08340003,P009,Insurance,0.01,2023-05-23,Online,Completed,False,sdv-id-ConjiA
T08340004,P005,Credit,611.54,2023-07-09,Online,Completed,False,sdv-id-ConjiA
T08340005,P009,Insurance,9.03,2023-06-28,Mobile App,Pending,False,sdv-id-ConjiA
T08340006,P012,Investment,0.01,2024-11-30,Mobile App,Completed,False,sdv-id-ConjiA
T08350000,P005,Credit,88.26,2023-11-27,Online,Completed,False,sdv-id-bfyVBH
T08350001,P009,Insurance,1676.11,2024-02-07,Online,Completed,True,sdv-id-bfyVBH
T08350002,P003,Credit,32.91,2023-07-09,Online,Completed,False,sdv-id-bfyVBH
T08350003,P007,Credit,10531.19,2023-10-22,Branch,Completed,False,sdv-id-bfyVBH
T08360000,P009,Insurance,1259.86,2022-08-12,Mobile App,Completed,False,sdv-id-YLBmCt
T08360001,P008,Insurance,843.06,2023-09-04,Online,Completed,True,sdv-id-YLBmCt
T08360002,P015,Investment,102.65,2022-02-03,Mobile App,Completed,False,sdv-id-YLBmCt
T08360003,P005,Credit,620.82,2023-01-02,Online,Cancelled,True,sdv-id-YLBmCt
T08370000,P012,Investment,56.95,2022-11-04,Branch,Completed,False,sdv-id-WnZdmB
T08370001,P008,Insurance,2060.76,2025-12-23,Mobile App,Completed,True,sdv-id-WnZdmB
T08370002,P002,Banking,0.01,2022-02-09,Mobile App,Completed,True,sdv-id-WnZdmB
T08380000,P014,Banking,1562.55,2023-07-23,Mobile App,Pending,True,sdv-id-lfzHnb
T08390000,P001,Banking,167.77,2023-10-27,Mobile App,Completed,False,sdv-id-JwIHkA
T08400000,P009,Insurance,922.14,2025-06-27,Online,Completed,False,sdv-id-MMmDto
T08400001,P009,Insurance,808.14,2024-12-08,Mobile App,Completed,True,sdv-id-MMmDto
T08400002,P002,Banking,279.71,2023-03-27,Branch,Completed,True,sdv-id-MMmDto
T08400003,P007,Credit,0.01,2025-12-03,Branch,Completed,False,sdv-id-MMmDto
T08410000,P008,Insurance,52.94,2023-05-25,Online,Completed,True,sdv-id-aRAieN
T08410001,P005,Credit,51.25,2025-05-24,Phone,Completed,True,sdv-id-aRAieN
T08410002,P006,Credit,142.03,2023-09-18,Online,Completed,True,sdv-id-aRAieN
T08410003,P001,Banking,0.01,2022-10-19,Branch,Completed,False,sdv-id-aRAieN
T08410004,P006,Credit,146.55,2025-12-14,Online,Pending,False,sdv-id-aRAieN
T08410005,P008,Insurance,1.29,2024-08-08,Online,Completed,True,sdv-id-aRAieN
T08420000,P001,Banking,0.01,2023-06-21,Branch,Completed,True,sdv-id-qWfcQe
T08420001,P013,Banking,1878.16,2023-06-22,Online,Cancelled,True,sdv-id-qWfcQe
T08420002,P009,Insurance,155.82,2022-08-23,Branch,Completed,False,sdv-id-qWfcQe
T08420003,P012,Investment,1467.83,2025-05-01,Phone,Completed,True,sdv-id-qWfcQe
T08430000,P003,Credit,502.83,2022-05-19,Online,Completed,True,sdv-id-tsgqGX
T08430001,P009,Insurance,76.06,2022-07-26,Online,Completed,True,sdv-id-tsgqGX
T08430002,P001,Banking,42.16,2024-07-28,Online,Completed,True,sdv-id-tsgqGX
T08430003,P013,Banking,45.65,2025-07-14,Mobile App,Completed,False,sdv-id-tsgqGX
T08440000,P015,Investment,5530.5,2024-09-08,Mobile App,Pending,False,sdv-id-muVtCv
T08440001,P002,Banking,83.88,2023-03-05,Online,Completed,False,sdv-id-muVtCv
T08440002,P009,Insurance,775.95,2023-06-12,Online,Pending,False,sdv-id-muVtCv
T08450000,P008,Insurance,78.01,2023-08-21,Mobile App,Completed,False,sdv-id-UsLnSM
T08450001,P007,Credit,0.01,2024-03-23,Online,Completed,True,sdv-id-UsLnSM
T08450002,P003,Credit,22.69,2022-03-20,Online,Completed,True,sdv-id-UsLnSM
T08450003,P008,Insurance,2105.9,2022-03-21,Online,Completed,True,sdv-id-UsLnSM
T08450004,P013,Banking,33.48,2022-12-14,Mobile App,Completed,True,sdv-id-UsLnSM
T08460000,P010,Insurance,0.01,2022-10-07,Branch,Completed,False,sdv-id-CJRDGz
T08460001,P001,Banking,52.38,2024-01-12,Online,Completed,True,sdv-id-CJRDGz
T08460002,P008,Insurance,124.99,2022-01-01,Online,Completed,True,sdv-id-CJRDGz
T08460003,P011,Investment,0.01,2025-07-24,Mobile App,Completed,False,sdv-id-CJRDGz
T08470000,P010,Insurance,56.82,2023-04-23,Mobile App,Completed,False,sdv-id-gUflSl
T08470001,P009,Insurance,789.12,2022-07-26,Phone,Completed,False,sdv-id-gUflSl
T08470002,P011,Investment,1276.07,2022-03-15,Online,Completed,True,sdv-id-gUflSl
T08470003,P013,Banking,126.35,2023-08-10,Branch,Cancelled,True,sdv-id-gUflSl
T08480000,P007,Credit,34.65,2023-07-22,Online,Completed,True,sdv-id-rPdyDy
T08480001,P007,Credit,0.01,2024-04-21,Mobile App,Completed,False,sdv-id-rPdyDy
T08480002,P001,Banking,0.01,2022-06-11,Mobile App,Completed,False,sdv-id-rPdyDy
T08480003,P002,Banking,166.13,2024-02-03,Online,Completed,True,sdv-id-rPdyDy
T08480004,P009,Insurance,113.54,2023-04-06,Mobile App,Completed,True,sdv-id-rPdyDy
T08480005,P015,Investment,89.32,2023-11-26,Online,Completed,False,sdv-id-rPdyDy
T08490000,P009,Insurance,0.01,2022-07-27,Branch,Completed,False,sdv-id-WJnIel
T08490001,P001,Banking,904.13,2022-11-07,Mobile App,Completed,True,sdv-id-WJnIel
T08490002,P005,Credit,25.15,2023-03-20,Online,Completed,True,sdv-id-WJnIel
T08500000,P012,Investment,77.54,2023-11-27,Mobile App,Completed,False,sdv-id-kygOOJ
